,Date,AAPL,ABT,AMZN,ASML,AVGO,BHP,GOOG,GOOGL,JPM,MRK,MSFT,NVO,TMUS,V,WFC,WMT
47,2018-08-16 00:00:00,53.3300018310547,64.1600036621094,1886.52001953125,197.860000610352,208.690002441406,47.2700004577637,1206.48999023438,1224.06005859375,114.769996643066,65.6965637207031,107.639999389648,47.7700004577637,65.9800033569336,140.649993896484,58.6599998474121,98.6399993896484
48,2018-08-17 00:00:00,54.3950004577637,64.7200012207031,1882.21997070313,197.369995117187,209.270004272461,47.9199981689453,1200.9599609375,1215.84997558594,114.769996643066,65.8969497680664,107.580001831055,47.4599990844727,65.9000015258789,141.330001831055,58.8600006103516,97.8499984741211
49,2018-08-20 00:00:00,53.8650016784668,64.6399993896484,1876.7099609375,199.490005493164,206.720001220703,48.310001373291,1207.77001953125,1221.94995117188,114.620002746582,66.9561080932617,106.870002746582,48.2099990844727,65.8399963378906,140.940002441406,59.0299987792969,96
50,2018-08-21 00:00:00,53.7599983215332,64.75,1883.42004394531,200.490005493164,210.509994506836,47.439998626709,1201.61999511719,1217.41003417969,115.319999694824,66.0019073486328,105.980003356934,49.1800003051758,66.5100021362305,140.039993286133,58.9599990844727,96.0800018310547
51,2018-08-22 00:00:00,53.7625007629395,65.6699981689453,1904.90002441406,200.809997558594,207.539993286133,48.2000007629395,1207.32995605469,1221.75,114.970001220703,65.8778610229492,107.059997558594,48.9799995422363,65.8099975585938,141.139999389648,59.1699981689453,95.6699981689453
52,2018-08-23 00:00:00,53.872501373291,65.8300018310547,1902.90002441406,199.539993286133,205.589996337891,47.3300018310547,1205.38000488281,1221.16003417969,114.730003356934,65.8110656738281,107.559997558594,48.9900016784668,65.2099990844727,142.100006103516,58.6199989318848,95.1800003051758
53,2018-08-24 00:00:00,54.0400009155273,66.0999984741211,1905.39001464844,202.979995727539,209,48.4599990844727,1220.65002441406,1236.75,114.680000305176,65.8778610229492,108.400001525879,49.2099990844727,65.4100036621094,144.199996948242,58.689998626709,94.9499969482422
54,2018-08-27 00:00:00,54.4850006103516,66.8399963378906,1927.68005371094,208.589996337891,212.970001220703,49.0299987792969,1241.81994628906,1256.27001953125,116.709999084473,65.8301544189453,109.599998474121,49.7900009155273,65.8000030517578,145.399993896484,59.0999984741211,94.5400009155273
55,2018-08-28 00:00:00,54.9249992370605,66.7900009155273,1932.81994628906,206.690002441406,214.429992675781,49.3199996948242,1231.15002441406,1245.85998535156,116.139999389648,65.4866409301758,110.26000213623,49.6599998474121,65.5899963378906,145.199996948242,59.0699996948242,96.0699996948242
56,2018-08-29 00:00:00,55.7449989318848,67.129997253418,1998.09997558594,206.820007324219,214.990005493164,49.7799987792969,1249.30004882813,1264.65002441406,115.76000213623,65.6583938598633,112.019996643066,49.939998626709,65.9800033569336,147.029998779297,58.9599990844727,95.6399993896484
57,2018-08-30 00:00:00,56.2574996948242,67.0199966430664,2002.38000488281,205.199996948242,216.649993896484,48.689998626709,1239.11999511719,1254.43994140625,115.190002441406,65.400764465332,111.949996948242,49.5900001525879,66.0100021362305,146.740005493164,58.4599990844727,96.0999984741211
58,2018-08-31 00:00:00,56.9075012207031,66.8399963378906,2012.7099609375,205.050003051758,219.029998779297,48.0400009155273,1218.18994140625,1231.80004882813,114.580001831055,65.4484710693359,112.330001831055,49.1699981689453,66.0400009155273,146.889999389648,58.4799995422363,95.8600006103516
59,2018-09-04 00:00:00,57.0900001525879,67.1100006103516,2039.51000976563,199.479995727539,219.429992675781,47.2400016784668,1197,1211.31005859375,115.150001525879,64.8377838134766,111.709999084473,48.7999992370605,65.7699966430664,147.800003051758,58.7999992370605,95.3600006103516
60,2018-09-05 00:00:00,56.7174987792969,66,1994.81994628906,195.119995117188,221.419998168945,46.8400001525879,1186.47998046875,1199.09997558594,114.589996337891,65.4770965576172,108.48999786377,48.0499992370605,65.7099990844727,142.669998168945,58.9500007629395,96.620002746582
61,2018-09-06 00:00:00,55.7750015258789,65.8300018310547,1958.31005859375,184.449996948242,215.970001220703,45.0800018310547,1171.43994140625,1183.98999023438,114.099998474121,66.2022933959961,108.73999786377,47.939998626709,65.5199966430664,144.5,57.9300003051758,96.4499969482422
62,2018-09-07 00:00:00,55.3250007629395,66.2099990844727,1952.06994628906,180.869995117188,232.580001831055,44.4199981689453,1164.82995605469,1177.58996582031,114.319999694824,66.4790115356445,108.209999084473,47.9599990844727,64.3899993896484,143.199996948242,57.4000015258789,95.8300018310547
63,2018-09-10 00:00:00,54.5825004577637,66.5500030517578,1939.01000976563,185.669998168945,240.610000610352,43.8600006103516,1164.64001464844,1175.06005859375,113.709999084473,66.3740463256836,109.379997253418,48.4300003051758,65.5599975585938,144.080001831055,57.4599990844727,96.9000015258789
64,2018-09-11 00:00:00,55.9625015258789,66.5999984741211,1987.15002441406,183.369995117188,232.550003051758,44.1399993896484,1177.35998535156,1189.98999023438,114.430000305176,65.9160308837891,111.23999786377,48.5099983215332,65.9100036621094,145.490005493164,57.3800010681152,96.6399993896484
65,2018-09-12 00:00:00,55.2675018310547,66.9700012207031,1990,175.369995117188,229.889999389648,44.6800003051758,1162.81994628906,1171.59997558594,113.080001831055,66.6603012084961,111.709999084473,48.9700012207031,67.9199981689453,146.570007324219,55.939998626709,95.9700012207031
66,2018-09-13 00:00:00,56.6025009155274,68.5,1989.86999511719,182,235.419998168945,45.0900001525879,1175.32995605469,1182.14001464844,113.519996643066,67.5858764648438,112.910003662109,49.0200004577637,68.4800033569336,147.630004882813,55,95.120002746582
67,2018-09-14 00:00:00,55.9599990844727,68.4199981689453,1970.18994140625,184.350006103516,236.339996337891,45.4700012207031,1172.53002929688,1177.97998046875,113.5,66.7748107910156,113.370002746582,47.9700012207031,68.25,147.839996337891,54.7299995422363,94.5899963378906
68,2018-09-17 00:00:00,54.4700012207031,67.6699981689453,1908.03002929688,183.089996337891,234.830001831055,45.2299995422363,1156.05004882813,1159.82995605469,113.839996337891,67.1946563720703,112.139999389648,47.6399993896484,67.4199981689453,146.179992675781,54.310001373291,94.8199996948242
69,2018-09-18 00:00:00,54.560001373291,68.4100036621094,1941.05004882813,186.570007324219,239.729995727539,46.189998626709,1161.21997070313,1167.10998535156,114.300003051758,67.1946563720703,113.209999084473,47.4300003051758,68.4899978637695,147.630004882813,54.5,95.4300003051758
70,2018-09-19 00:00:00,54.5924987792969,68.5,1926.42004394531,189.050003051758,241.789993286133,47.3199996948242,1171.08996582031,1174.27001953125,117.620002746582,66.7748107910156,111.699996948242,47,68.3499984741211,147.419998168945,55.2200012207031,95.2399978637695
71,2018-09-20 00:00:00,55.0074996948242,68.7900009155274,1944.30004882813,191.490005493164,244.929992675781,48.2700004577637,1186.86999511719,1191.56994628906,118.629997253418,67.5381698608399,113.569999694824,47.5,69.129997253418,149.240005493164,55.5499992370605,95.75
72,2018-09-21 00:00:00,54.4150009155274,69.0500030517578,1915.01000976563,188.429992675781,248.100006103516,49.2200012207031,1166.08996582031,1172.11999511719,117.849998474121,67.8435134887695,114.26000213623,47.6599998474121,69.0699996948242,150.050003051758,54.9900016784668,95.9000015258789
73,2018-09-24 00:00:00,55.1974983215332,71.4400024414063,1934.35998535156,191.470001220703,249.449996948242,49.189998626709,1173.36999511719,1179.56005859375,116.720001220703,67.5381698608399,114.669998168945,47.9700012207031,68.9199981689453,149.110000610352,54.2599983215332,94.9199981689453
74,2018-09-25 00:00:00,55.5475006103516,72.1999969482422,1974.55004882812,190.210006713867,247.649993896484,49.9799995422363,1184.65002441406,1193.89001464844,116.389999389648,67.4141235351563,114.449996948242,48.189998626709,69.4499969482422,149.580001831055,54.2299995422363,95.0999984741211
75,2018-09-26 00:00:00,55.1049995422363,72.8399963378906,1974.84997558594,188.800003051758,245.429992675781,49.5900001525879,1180.48999023438,1194.06005859375,115.019996643066,67.1087799072266,113.980003356934,47.5499992370605,68.7900009155274,149.270004272461,53.1599998474121,94.5899963378906
76,2018-09-27 00:00:00,56.2374992370606,73.0199966430664,2012.97998046875,188.740005493164,246.449996948242,49.5400009155273,1194.64001464844,1207.35998535156,114.519996643066,67.4809188842773,114.410003662109,47.6300010681152,70.4899978637695,150.020004272461,52.8199996948242,94.129997253418
